,id,x,y,unique_squi_id,Shift,Date,Age,primary_fur_color,Location,specific_location,running,Chasing,Climbing,Eating,Foraging,other_activities,Kuks,Quaas,Moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
401,1403,-73.9681917366128,40.7723298813768,11I-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,not known,True,False,True,False,True,not known,False,False,False,False,False,False,False,True
402,1404,-73.9597470659927,40.797321593541604,38A-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,True,False,False,True
403,1405,-73.9680774548516,40.7762491903691,14F-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,False,False,True,False
404,1406,-73.97866031471492,40.7671937837017,1D-AM-1006-09,AM,10062018,Adult,Cinnamon,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,True,False,True,False
405,1407,-73.97663549671971,40.7734575166319,8B-AM-1007-09,AM,10072018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,"shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating",False,False,False,False,False,False,True,False
406,1408,-73.9787658435198,40.768941976539296,3B-PM-1007-07,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,eating loudly <- peanuts w/ shells,False,False,False,False,False,False,True,False
407,1409,-73.9633760173635,40.7818422357619,22G-PM-1018-03,PM,10182018,Juvenile,Gray,Ground Plane,not known,True,False,False,False,False,chilling,False,False,False,False,False,False,True,False
408,1410,-73.9530809650496,40.7959176317705,40G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,hiding from dog,False,False,False,False,False,False,False,True
409,1411,-73.9584024936392,40.785149170194394,27I-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,True
410,1412,-73.9669366401071,40.783602389798205,22C-PM-1006-09,PM,10062018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,True,False,False,False,False,False,False
411,1413,-73.97856757980341,40.7672992405289,1C-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
412,1414,-73.96989341826121,40.7708211633861,8H-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,False,False
413,1415,-73.9721899838568,40.776151904565104,13C-AM-1010-03,AM,10102018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
414,1416,-73.95701318903791,40.799178673612396,41B-PM-1014-05,PM,10142018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,True,False,False,False,False,False,True,True
415,1417,-73.9702788578386,40.7694484997295,7I-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,Rock,False,False,False,True,False,not known,False,False,False,True,False,False,False,False
416,1418,-73.9639888092327,40.791449395909,31A-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,True,False,False,True
417,1419,-73.9573604880421,40.7930844158021,35E-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
418,1420,-73.9777328709928,40.7669087724668,1D-AM-1006-02,AM,10062018,Juvenile,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,True,False,False,False
419,1421,-73.96718516112429,40.7750878657618,14H-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,not known,False,False,False,False,False,True,False,False
420,1422,-73.9664630067791,40.775636151582496,14H-AM-1007-04,AM,10072018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,True
421,1423,-73.9694630409125,40.769737659647,8I-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
422,1424,-73.97567542977471,40.7738518843446,9B-PM-1013-02,PM,10132018,Juvenile,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
423,1425,-73.9756557086441,40.773296289823996,8B-PM-1012-08,PM,10122018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
424,1426,-73.9704485231855,40.7717290560806,9G-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
425,1427,-73.9741944367138,40.7769889953596,13B-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,on railing,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
426,1428,-73.9589367709165,40.78964653034829,31F-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,False,True
427,1429,-73.96362827608,40.780799459524204,21G-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,fence,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
428,1430,-73.96947840566179,40.7787735291442,16D-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,False,False,True,False
429,1431,-73.9710116801402,40.7723689301989,10G-PM-1017-08,PM,10172018,Adult,Black,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
430,1432,-73.97574360194321,40.774606436322706,10B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,on lawn in front of a tree,False,False,False,False,True,not known,False,False,False,False,True,False,False,False
431,1433,-73.9757787135906,40.7737231427345,9B-PM-1013-03,PM,10132018,Juvenile,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
432,1434,-73.9558474701153,40.7913335515534,34H-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,tree,False,False,False,False,False,not known,True,True,False,False,False,False,False,False
433,1435,-73.96766397404859,40.7745369616499,13H-PM-1010-07,PM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
434,1436,-73.9702963056917,40.7697928730791,7H-AM-1006-11,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,False,False
435,1437,-73.9734695768004,40.7716297491384,8E-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,False,False,True,True,not known,False,False,False,False,False,False,False,False
436,1438,-73.9793952066038,40.7707837657859,4A-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,by rock,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
437,1439,-73.95257475169142,40.7977257435263,42F-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,playing,False,False,False,False,False,False,True,False
438,1440,-73.9589770206691,40.791240542172,33E-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
439,1441,-73.9642717435966,40.782087049693,22F-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,tree,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
440,1442,-73.9742973420446,40.7691801644292,5F-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,rocks,False,False,False,True,True,not known,False,False,False,False,False,False,False,False
441,1443,-73.9502466289084,40.795922877988296,41I-AM-1018-02,AM,10182018,Juvenile,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,False,False
442,1444,-73.9720887275538,40.776079953797606,13D-PM-1018-08,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
443,1445,-73.96414623605409,40.7778316005464,18I-PM-1007-09,PM,10072018,Adult,Gray,Above Ground,not known,False,False,True,False,False,canoodling w/ 8,False,False,False,False,False,False,True,False
444,1446,-73.97140573271591,40.7720375135272,9F-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
445,1447,-73.9678774314725,40.7738535171265,12H-PM-1007-04,PM,10072018,not known,Gray,not known,not known,False,False,False,True,False,mushroom,False,False,False,False,False,False,True,False
446,1448,-73.97259060164741,40.7713889729739,8F-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,True,False,False,False
447,1449,-73.9706929341294,40.7760473872395,13E-PM-1008-06,PM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
448,1450,-73.9701335162984,40.772205101135704,10G-AM-1006-10,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,True,False,False,False,False,False,False
449,1451,-73.96442931957729,40.7813829172072,21F-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,True,False,True,False
450,1452,-73.97531406404451,40.7734037805101,9C-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
451,1453,-73.960300330029,40.795347587186896,36B-AM-1013-03,AM,10132018,not known,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
452,1454,-73.959514034869,40.789911786416,31E-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,not known,False,True,False,False,False,False,True,False
453,1455,-73.9752793195744,40.7733960128931,9C-AM-1006-03,AM,10062018,Adult,Cinnamon,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
454,1456,-73.9688574691102,40.7837825208444,21B-AM-1019-04,AM,10192018,not known,gray,not known,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,False
455,1457,-73.9547878025303,40.7899151873467,33I-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
456,1458,-73.965848283831,40.779724303305706,19F-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
457,1459,-73.97357503529591,40.7694500333777,6F-PM-1008-06,PM,10082018,Adult,Cinnamon,not known,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
458,1460,-73.9624546917649,40.7888234959792,29D-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,Rock a,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
459,1461,-73.9549135206961,40.798525897229,42D-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,in tree,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
460,1462,-73.96481954331921,40.7796399955868,19G-PM-1017-03,PM,10172018,Adult,Cinnamon,Ground Plane,not known,False,False,True,True,False,staring,False,False,False,False,True,False,False,False
461,1463,-73.96617859405309,40.7742569936186,13I-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,climbed tree,True,False,True,False,False,not known,False,False,False,False,False,False,True,False
462,1464,-73.95921030643271,40.7904390691553,32E-PM-1017-10,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,False,True
463,1465,-73.96644503991209,40.788784490469496,27A-AM-1008-02,AM,10082018,Adult,Cinnamon,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
464,1466,-73.9683041099256,40.786265230008205,24A-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
465,1467,-73.97030871607099,40.7763985667344,14E-AM-1008-20,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,walking,False,False,False,False,False,False,True,False
466,1468,-73.95797241199429,40.794870990001606,37D-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
467,1469,-73.9780659679557,40.7672382282781,1D-PM-1007-06,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
468,1470,-73.9717201378775,40.776120280884,13D-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
469,1471,-73.95812430217221,40.794431473386,36D-AM-1007-01,AM,10072018,Adult,Cinnamon,Ground Plane,not known,False,False,True,False,True,not known,False,False,False,False,False,False,False,True
470,1472,-73.97072153948871,40.7727508149058,10G-AM-1006-05,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,chasing (#6),True,False,False,False,False,False,False,False
471,1473,-73.9702721244652,40.7701011774207,7H-AM-1006-15,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
472,1474,-73.95701300171591,40.799602742862504,42B-AM-1014-02,AM,10142018,Adult,Black,Ground Plane,not known,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
473,1475,-73.9540652304705,40.7955226178199,39G-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
474,1476,-73.9697855573137,40.7742186391935,12F-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
475,1477,-73.9690968160819,40.769923269444,8I-AM-1006-08,AM,10062018,Adult,Gray,Above Ground,tree,False,False,False,False,False,not known,True,True,False,False,False,False,False,False
